kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"ni kalo ke israel cuma 1 jam doang sm aing mah didugdag pake motor, da anjingggggg. makin hari, makin bringas, makin gatau diri. acak² sama aing da. tuman bangsat. #FreePalestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸","Ni klo ke Israel mah sejam doang, ku aing tinggal digas motor nepi ka leuleus, dasar anjing. tiap hari makin bringas, teu boga malu. diacak2 ku aing we. tuman, bangsat. #FreePalestine","Sakedapan ka Israel teh, aing ge bisa nyusul terus didugdag ku motor, da siah anjing pisan. beuki ka dieu beuki bringas, beuki teu nyaho diri. diacakkeun ku aing ge atuh. tuman bangsat. #FreePalestine","Ke Israel aing datang, sejam oge cukup, aing tewak-tabrak ku motor, siah anjing. tiap poe makin liar, teu boga otak. beres ku aing diacak-acak. tuman, bangsat! #FreePalestine","Gampang euy, ka Israel sejam, gaskeun motor ku aing, bereskeun siah anjing. saban hari beuki bringas, teu sadar diri. moal lila diacak2 ku aing. tuman bangsat. #FreePalestine","Cuma 1 jam ka Israel, ku aing mah digasrek ku motor ge beres, da anjing bener. makin hari makin bringas, teu aya rasa. aing acak-acak we siah. tuman, bangsat. #FreePalestine",hate speech
USER USER Sok iyee lo koplok. Ngapa jd ngurusin isi timeline gw? Bedain aku anonim sama akun fake blok. Lu jg ngapain ikut ngurusin Komen2 gw? Ih tolol sekali. Emangnya netijen elo doang?,"Sok pinter atuh, lo teh goblok pisan. Ngapain ngurusin TL aing? Bedakeun lah anonim jeung akun fake, blok. Komen-komen aing ge tong diatur ku maneh. Tolol, emang netijen milik lo wungkul?","Heueuh, sok iyee bener, lo koplak. TL gue tuh urusan aing, naha kudu lo yang ngatur? Anonim mah beda jeung akun fake, ngarti atuh, blok. Komen2 gue ge ngapain lo ikutan? Ih tolol pisan, kira netijen elu doang?","Sok gaya wae, sia mah bego. Ngapain sih nyampah di timeline gw? Anonim vs akun fake beda, atuh. Komen2 gw juga jangan diurusin, blok. Tolol teuing, netijen teh bukan punya lo doang.","Heh, sok jadi polisi timeline we, lo koplak. Urus diri heula, tong ngatur TL aing. Anonim lain fake, paham atuh, blok. Komen aing ge tong diseruduk. Tolol pisan, emang netijen boga maneh wungkul?","WOI, sok iyee pisan lo, goblok! TL gue kenapa sih lo urusin? Bedain atuh anonim jeung akun fake, blok. Komen2 gue mah urusan aing, tong sok ikut campur. Tolol bener, emangnya netijen elu wungkul?",hate speech
USER Mau di tuker sama jurig jurig nctway khh min?,"Min, ieu bisa dituker jeung jurig-jurig nctway khh teu? :)","Punten min, kumaha mun ditukar wae sama jurig jurig nctway khh, bisa teu?","Atuh min, kalo dituker ke jurig2 nctway khh mah jadi lucu teu, kumaha?","Aing nanya wae ya min, mau dituker sama jurig-jurig nctway khh boleh ga sih?","Hehe kumaha min, ditukerkeun ka jurig jurig nctway khh meureun bisa nya?",not hate speech
"koplok ini spotify tiba"" muter wannaone gue lgsg diem😿","Aduh koplok pisan, Spotify teh tiba-tiba muterin Wanna One, gue auto diem wae 😿","Naha sih Spotify teh, mendadak muter Wanna One; gue mah langsung bungkem, baper euy 😿","Anjir, Spotify teh suka random pisan, tau-tau Wanna One, gue langsung keuheul tapi diem bae 😿","Barusan Spotify auto play Wanna One, gue mah jadi haru terus diem wae, atuh 😿","Spotify teh suka ngagetin, tiba-tiba Wanna One, gue langsung cicing bae, nyes 😿",not hate speech
"kenapa sii kalian ga peduli aing lagi sakitt, nanya sakit kenapa kee kasih obatt kee. ya aing tau tujuan dari kalian gitu biar gua mandiri kan kuat kalau ga ada siapa2 lagi tanpa bergantung orang lain, aing tau ituuu, tapi gua juga pengen kali kali digituin kaya s a iki","Punten pisan, kenapa sih kalian kaya ga peduli, aing lagi sakit, nanya sakitna kenapa kek, kasih obat kek atuh. Aing paham maksud kalian biar aing mandiri, kuat tanpa ngandelkeun batur, aing ngarti, tapi sakali-kali pengen juga diperhatiin saeutik, ayeuna mah.","Duh, aing nuju sakitu sakitna, tapi kalian siga teu merhatiin. Nanya ge teu, obat ge teu dikasih. Aing teu nyalahkeun, aing ngerti tujuan kalian biar aing jadi mandiri jeung kuat lamun teu aya saha-saha, tapi sesekali diurusin teh hayang pisan.","Kenapa kalian cuek pisan pas aing lagi sakit? Minimal nanya ge atuh, sakitna kumaha, terus kasih obat sakedik. Aing tau kok niat kalian teh supaya aing bisa mandiri, kuat tanpa bergantung ka batur, tapi jujur, sakali-kali dipeduliin oge bikin tenang.","Makasih sih, aing jadi diajar mandiri jeung kuat tanpa ngandelkeun orang lain. Tapi waktu aing lagi sakit mah, boleh lah sesekali ditanya kumaha kaayaan, meureun dikasih obat saeutik. Aing paham maksud kalian, tapi hayang oge ngerasain perhatian sakedap.","Temen-temen teh, aing lagi sakit, aya nu nanya kumaha atawa bawa obat kek? Aing ngarti kok kalian pengen aing mandiri, supaya kuat sanajan teu aya nu dampingi, aing sadar, tapi sakali-kali diperhatikeun ge moal nanaon, ayeuna ge.",not hate speech
"USER Kalau sama orang sunda wajib ngomongnya, Dahar runtah naon deui ayeuna?"" 🥺""","Kalau sama urang Sunda mah mending ngomongna lemes, contohnya: ""punten, kumaha damang ayeuna?"" 🫶","Ngobrol bareng orang Sunda teh enaknya pakai basa alus, kaya ""punten heula, hatur nuhun"" gitu 😊","Kalau ketemu warga Sunda, coba campur aja bahasanya: ""punten, abdi nanya saeutik, tos tuang?"" 🙂","Sama orang Sunda usahain sopan santun, ""punten, mangga, tiasa dibantos?"" biar teu nyinggung 🙏","Kalo ngobrol jeung urang Sunda, pake nu halus wae: ""punten, kumaha kabarna ayeuna?"" biar lebih ngahargaan ✨",not hate speech
USER udah lah ini kunti kehed satu emang gelo cepet weh modyar,"USER udahlah, dasar kunti kehed, rada gelo, ngaleos we jauh sana!","USER, sumpah teh ieu kunti kehed pisan, bacotan na ngaco, bego abis, enyah atuh!","USER jijik euy liat tingkah si kunti kehed, otakna gelo, nyebelin we pokona.","USER capek ah, tiap poe drama wae, kunti kehed mah, tolol pisan, udah diem we!","USER serius? kunti kehed kieu mah, songong pisan, ulah nyampah di dieu, pergi gih!",hate speech
Si aneh ini bilang muslim gak fanatik makan anjing sama babi. Lu muslim cuma ktp doang kehed. 🫵,"Si aneh ieu bilang lu tuh gak fanatik apa-apa, ngomongin makan anjing babi segala. Kudu na mah buktikeun, lain cuma KTP-an doang, atuh.","Ngab, nu ieu mah sok-sokan nyebut gak fanatik, bawa-bawa anjing/babi, padahal maneh teh cuman gaya di medsos, teu boga sikap nyata.","Eta jelema ngomong ngawur soal makan anjing jeung babi, terus nuduh lu cuma KTP doang. Beungeut medsos mah loba bacot, bukti mah nol.","Kunaon sih nyerocos soal anjing-babi segala? Maneh teh sok ngomong gede, padahal mah komitmenna kosong, KTP-an doang.","Heh, omongan lu soal makan anjing babi teh ngaco pisan. Lamun bener konsisten mah, ulah sok pencitraan doang, lain ngan di KTP.",hate speech
"USER apalagi aing brok wkwkw, incline ae baru 12kg wkwkwk","USER, aing mah masih cupu euy, incline oge kakara 12kg wkwk","Hehe USER, aing santai wae lah, incline na baru 12kg doang wkwkw","USER, hadeuh aing ge can sanggup, incline na paling 12kg bae wkwk","USER slow weh, aing teh lagi pemanasan, incline ngan 12kg dulu wkwkw","USER, jujur mah aing teh kakuatanana leutik, incline 12kg wae geus capek wkwk",not hate speech
jj bareng anak2 jurig gua https://t.co/NsX7K67pnQ,"jalan2 bareng barudak jurig gua, wkwk euy https://t.co/NsX7K67pnQ","jjs bareng anak2 jurig gua, asik pisan atuh! https://t.co/NsX7K67pnQ","jj santai wae bareng anak2 jurig gua, capek tapi hepi euy https://t.co/NsX7K67pnQ","jj bareng anak2 jurig gua, teu tahan ketawa kieu mah https://t.co/NsX7K67pnQ","jj tipis-tipis bareng barudak jurig gua, vibes na oke pisan https://t.co/NsX7K67pnQ",not hate speech
"Karna bulan itu aku ngerasa kamu lebih lepas, aku liat manjanya kamu, aku ngarasa bisa lebih deket sama kamu (ujarnya) jirrr lah aing masih inget aja kata-katanya 🫠","Pas bulan eta aku ngerasa kamu leuwih lepas, keliatan manjanya, jadi aku teh asa bisa leuwih deket sama kamu (ceukna). Anjir aing masih keneh inget omonganna 😮‍💨","Waktu eta mah aku ngerasa kamu makin lepas, manja lucu pisan, jadi aku teh beneran bisa deket sama kamu (katanya). Aing mah inget wae kalimatna, heuheu 😊","Karna bulan itu aku rada ngarasa kamu lebih santai, manjanya kerasa, jadi aku teh bisa ngerasa deket bgt sama kamu, ceukna kitu. Aing masih apal keneh eta omongan 😌","Bulan kamari teh aku ngerasa kamu leuwih leupas, manjanya muncul, jadi asa bisa deket pisan sama kamu (ujarna). Aing masih inget wae eta ucapan, rada mellow ayeuna 😔","Dari bulan eta aku ngerasa kamu lebih lepas, liat manjamu, jadi aku teh ngerasa bisa makin deket sama kamu (ceuk manehna). Jirr aing masih apal tiap katanya wkwk",not hate speech
Hi jurig di kamar aku kalo kalian naksir kihyuk mending jangan nyolong. Bilang yang jelas nanti kita nge hype bareng,"Halo jurig di kamar aku, kalo kalian naksir kihyuk ulah nyolong atuh. Bilang we nu jelas, engke kita nge-hype bareng.","Eh jurig nu nyumput di kamar, kalian suka kihyuk mah gausah nyolong, nya. Ngomong jelas we, engke urang hype bareng.","Punten jurig di kamar, kalo kalian naksir kihyuk mending teu kudu nyolong. Kasih tau yang bener, engke urang nge-hype bareng.","Hei jurig di kamar aku teh, kalo kalian demen kihyuk ulah kabiasaan nyolong. Bilang nu jelas we, engke kita rame-rame ngehype.","Woy jurig di kamar, kalian kalo ngefans kihyuk jangan nyolong lah; omong nu jelas heula, sok atuh kita hype bareng.",not hate speech
"USER Gembling jurig mah, tapi sok aya nu ngabisikan 20 pertama tah eta teuing jurig teuing naon","USER gembling jurig mah biasa, tapi kok sok aya nu ngahabiskeun 20 kahiji; tah eta teuing jurig naon, rada aneh we.","USER gembling jurig teh, tapi suka aya nu ngabisihin 20 pertama; tah eta jurig naon atuh, teuing.","USER gembling jurig ge asik, tapi tiap-tiap aya wae nu ngabisihin 20 munggaran; tah eta teuing jurig naon euy.","USER gembling jurig mah oke weh, ngan kadang aya nu ngahabiskeun 20 awal; tah eta teuing jurig naon, teu paham.","USER gembling jurig teh biasa pisan, tapi kadang-kadang aya nu langsung ngabisihin 20 kahiji; tah eta teuing jurig naon we, heran.",not hate speech
"USER Kl ada temennya, lampu mati gapapa. Kl sendiri, wajib hidup karena pas kecil aku pertama kali bisa lihat jurig pas keadaan rumah lg matlis. Jd trauma😂","Kalo bareng batur mah, lampu pareum gapapa. Tapi kalo sorangan, lampu kudu hurung, soalnya pas leutik pernah ningali jurig waktu imah lg matlis. Jadi rada trauma wkwk","Kalau ada temen, listrik padam mah santuy. Kalau sendiri, wajib nyalain lampu, gara2 dulu kecil pertama kali lihat jurig pas rumah lagi lg matlis. Sekarang suka waswas, hehe","Aya nu nemenin mah, pareum teu nanaon. Mun sorangan, lampu wajib hurung sabab baheula kungsi nempo jurig mangsa imah keur lg matlis. Jadi rada parno","Kalo rame-rame, mati lampu aman lah. Tapi kalo sendirian, lampu harus nyala terus, soalnya waktu bocil pertama kali lihat jurig pas rumah lg matlis. Makanya jadi penakut dikit 😂","Kalo ditemenin, gelap mah oke. Pas sendiri, lampu kudu hurung karena pas masih leutik pernah ningali jurig pas imah lg matlis. Ayeuna jadi gampang kaget",not hate speech
"GA JELAS SURUH NGEHAPUS VID/FOTO EX GW GEGARA DIA JEALOUS ,UDAH GW TURUTIN TERNYATA MALAH BRENGSEK ANJ KANJUT , UNTUNG FOTO/VID NYA MASIH GW SIMPEN DI GDRIVE 😃","Teu jelas pisan disuruh hapus foto/vid ex gara-gara manehna jealous; udah gw turutin, eh ujug-ujug tingkahna malah brengsek ge. Untung file-na masih kesimpen di GDrive, arsip pribadi wungkul.","Aduh teu make akal, disuruh apus vid/foto mantan ku dia sabab cemburu. Udah gw turutin, eh malah kelakuan-na brengsek. Syukurlah masih ke-backup di GDrive, teu niat dishare oge.","Kumaha atuh, suruh apus foto/vid ex soalnya anjeunna cemburu; udah gw ikutin, ujung-ujungna malah brengsek, anjir. Sae pisan masih kesimpen di GDrive.","Ini teh ga jelas bener: dia nyuruh gw hapus foto/vid mantan karena jealous, gw nurut wae, eh trus ngecewakeun pisan. Untungna mah masih ada backup di GDrive, moal diapa-apakeun.","Heueuh, disuruh apus sadayana foto/vid ex gara-gara cemburu, udah gw turutin, terus manehna malah brengsek we. Untung file-na masih kesimpen di GDrive ge, buat catetan wungkul.",not hate speech
Bang kayaknya ini jurig teh cita-citanya jadi content creator soalnya semakin dikontenin semakin RIBUT.,"Bang, ieu jurig teh dari kemarin keliatan banget pengin jadi content creator; tiap dikontenin malah makin RIBUT, dasar sok cari panggung!","Kayaknya si jurig teh ambisi jadi content creator, bang; makin diangkat kontennya, makin ribut wae, bener-bener nyusahkeun.","Bang sumpah, jurig ieu mah haus atensi pisan; dikontenin saeutik wae langsung ngamuk terus bikin RIBUT, goblok.","Si jurig teh mun teu ribut siga na teu puas, bang; pengin tampil jadi content creator tapi isina ngan drama bae.","Bang, jurig anu hiji ieu mah emang caper; makin dikontenin makin jadi RIBUT, pura-pura jadi content creator padahal ngerecokin hungkul.",hate speech
MQL disini bisa yg emg udh fans dan mau cari tau lbh kanjut konten mrk sampe download app nya segala yaa  while kalo emg dibikin feature paid toktoq lo bikin lah benefit yg lbh untungin leads2 ini kata gue toktoq membership itu mesti direview lg sih,"MQL di sini mah yang emang udah fans jeung hayang tau lebih lanjut konten mereka sampe download app-nya, ya. While kalo mau dibikin feature paid TokTok, kasih benefit nu leuwih nguntungkeun keur leads2 ieu; menurut gue, TokTok membership kudu direview deui heula.","MQL di dieu teh nu geus jadi fans tur niat ngulik konten maranehna, nepi ka download app-na sagala. Kalo feature paid TokTok mah, coba lo bikin benefit nu bener-bener kerasa keur leads2 ieu; kata gue, membership-na mending di-review ulang atuh.","Target MQL di sini teh yang udah fans pisan jeung kepo konten maranehna sampe rela download app-nya. If mau launch feature paid TokTok, please kasih value/benefit nu leuwih jelas keur leads2; menurut aku, TokTok membershipna dirombak/review deui we.","MQL di sini mah kebanyakan nu udah ngefans jeung hayang lanjut nikmatin konten maranehna, malah sampe install app-nya. Kalau emang ada feature paid TokTok, sebaikna disiapin benefit nu leuwih nguntungkeun keur leads2; saran saya, TokTok membership di-review deui heula.","MQL di sini teh udah fans base yang care jeung resep kana konten maranehna, jadi wajar sampe download app-nya. Nah, kalo lo mau push feature paid TokTok, kasih lah benefit nu leuwih berfaedah keur leads2; gue mah ngerasa TokTok membership perlu di-review lagi atuh.",not hate speech
YA GMN TP GUE EMG FRIK 😭😭😭😭😭😭😭 SI ISFJ KOPLOK INI 😭😭😭😭,"YA GIMANA ATUH, gue mah emang freak wkwk 😭 si ISFJ teh kalem pisan, jadi gemes euy 😅","Kumaha deui, gue emg rada freak, teu nanaon lah 😭 si ISFJ mah hade bener, care pisan 🥺✨","Gue teh freak sedikit we atuh, santuy 😭 si ISFJ teh sabar pisan, salut aing 👍","Yaudah lah, ngaku aja gue freak, moal paeh kok 😭 si ISFJ teh asik pisan, nyaah ka batur 😍","Teu usah baper, gue emang freak kaditu-kadieu 😭 tapi si ISFJ teh supportive pisan, hatur nuhun atuh 🙏",not hate speech
koplok bener abis nonton exhuma badan gw panas wkwk sugest dikit🤏🏻,"koplok pisan, sanggeus nonton Exhuma badan gw jadi panas wkwk meureun kesugesti saeutik 🤏🏻","duh koplok ge atuh, beres nonton Exhuma awak gw haneut pisan, haha kayanya sugest dikit 🤏🏻","koplok euy, abis nonton Exhuma teh badan gw langsung anget, wkwk paling mah sugest doang 🤏🏻","asa koplok we, nonton Exhuma barusan badan gw panas teuing, xixixi eta mah kesugesti sakedik 🤏🏻","koplok atuh, habis Exhuma badan gw jadi panas pisan, wkwkwk sigana mah cuma sugest saeutik 🤏🏻",not hate speech
"tuh kan, gua bilang juga apa, emang hawanya cocok buat bikin emih, babaturan aing loba yg buat emih, lewat di tl mulu","bener kan, gue udah bilang, hawana ti isuk teh tiis pisan cocok keur nyieun emih, babaturan aing ge loba nu masak emih, nongol di TL terus","nah kan, kata gua juga, cuacana pas keur emih-an, babaturan aing loba pisan nu posting emih, seliweran wae di timeline","wkwk gua mah udah feeling, hawa keur hujan-hujan enakeun keur emih, babaturan aing ge rame nu ngadamel, TL jadi penuh","tadi gua bilang juga apa, hawa ayeuna enakeun pisan keur nyeduh emih, babaturan aing loba anu nyieun, muncul mulu di TL","yaelah, emang pas pisan keur emih, gua udah bilang, babaturan aing oge loba nu bikin, sliwer di TL tiap menit",not hate speech
"USER USER USER sama bang, dah kepalang ngeklik juga kalo kalian kena juga, lebok kita phising'd bersama.","USER USER USER sama bang, tadi mah geus kadung ngeklik; mun kalian kakeunaan oge, ya udah atuh, urang kaphishing bareng wkwk.","USER USER USER aduh kuring mah kepencet juga, sami bang; kalo kalian teh kena oge, tong panik atuh, urang sarerea kapishing we.","USER USER USER sama atuh bang, geus terlanjur klik; lamun maraneh teh kena oge, nya kumaha deui, jadi korban phishing bareng.","USER USER USER duh keuheul, gara-gara penasaran jadi klik, sami bang; mun pada kabawa, urang bareng-bareng wae ngurusna.","USER USER USER sama weh bang, kepo teuing jadi ngeklik; lamun kalian kakeunaan oge, atuh urang pasrah wae, kapancing phishing babarengan.",not hate speech
"smk 3 tahun mulmed, 1 tahun dkv dan masih gabisa instal/hapus apk... kek aing juga bingung naha teu hafal hafal + sieun salah wae anjig ai instal/hapus apk.. takut salah mencet","SMK 3 taun mulmed, 1 taun DKV tapi masih teu bisa instal/hapus apk. Aing teh bingung, kunaon teu apal-apal, sieun salah mencet wae.","Udah 3 taun mulmed di SMK + 1 taun DKV, tapi instal/hapus apk ge masih kagok. Teuing kunaon, aing mah teu nyantol wae, sieun salah bisi salah pencet.","Padahal SMK 3 taun mulmed, 1 taun DKV, harusna bisa, tapi aing mah tetep blank mun instal/hapus apk. Coba pelan-pelan we, soalnya sieun salah mencet.","SMK lila pisan 3 taun mulmed, terus 1 taun DKV, eh masih oge teu apal cara instal/hapus apk. Naha kieu atuh, aing sok waswas, sieun salah pencetna.","Astagfirullah, udah sekolah mulmed 3 taun + DKV 1 taun, tapi instal/uninstall apk masih gagal wae. Aing oge heran, kunaon teu hafal-hafal, sieun salah mencet teuing.",not hate speech
KOPLOK UPDATE SETELAH GW WWW EUNSEOK.,"Update deui setelah gw www, si Eunseok teh lucu pisan atuh.","Udah update mah, setelah gw www, Eunseok oke pisan euy.","Update heula, saatos gw www, kumaha si Eunseok? Mantap we.","Update-na setelah gw www, Eunseok teh aman kok, santuy wae.","Baru update, setelah gw www, si Eunseok bikin senyum, alus pisan.",not hate speech
