kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"PT menuntut kebaruan, tapi mahasiswa nya aja masih belajar (baru belajar) mengenai dasar, udah belum apa apa disuruh nyari yang baru ae.  Padahal kita tahu, untuk mencari sebuah kebaruan itu butuh strata S3 untuk baru menemukan kebaruan.  Jancok emang onani pendidikan ini.","Pemerintah ngomong mau digitalisasi, tapi rakyate wae durung ngerti internet dasar, wis disuruh pake aplikasi e-government ae. Padahal kita ngerti, teknologi canggih kui butuh literasi digital sik mumpuni. Jancok tenan sistem birokrasi iki.","Rumah sakit klaim pelayanan premium, tapi perawate dewe isih belajar cara ngukur tensi, wis disuruh nangani pasien kritis ae. Lha piye, wong ngurusi nyawa kui butuh pengalaman bertahun-tahun. Kontol memang manajemen kesehatan iki.","Startup unicorn ngaku inovatif, tapi programer e wae durung paham coding basic, udah disuruh bikin AI ae. Padahal teknologi kompleks kui perlu fundamental programming sik kuat banget. Jancok onani industri teknologi iki.","Kementerian bangga infrastruktur modern, tapi tukang bangunan e isih belajar pasang bata, wis disuruh bangun gedung pencakar langit ae. Wong bangunan tinggi kui butuh keahlian struktur tingkat tinggi. Kontol memang planning pembangunan iki.","Sekolah ngaku kurikulum internasional, tapi guru-guru ne dewe durung paham bahasa Inggris dasar, udah disuruh ngajar bilingual ae. Lha pendidikan berkualitas kui butuh kompetensi pedagogik sik matang. Jancok tenan sistem edukasi iki.",hate speech
Yang berbicara.adalah Wapres terpilih USER Manusia SONGONG BIN PEKOK KOK DI SAMAKAN DENGAN BINATANG ... DASAR BINATANG!!! https://t.co/kOBUGoaJye,Artis sing lagi viral iku USER manusia SOMBONG BIN GOBLOK kok dibandingin karo kewan... DASAR KEWAN!!!,Menteri baru sing katanya pinter USER wong ANGKUH BIN BODOH kok disejajarkan karo brondong... DASAR BRONDONG!!!,Influencer terkenal kuwi USER jalma CONGKAK BIN TOLOL kok dipadakake karo cecurut... DASAR CECURUT!!!,Pemain bola sing overproud iku USER manungsa TAKABUR BIN EDAN kok diumpamakake karo asu... DASAR ASU!!!,Politikus anyar sing sok bijak USER wong JUMAWA BIN GILA kok ditandingke karo babi... DASAR BABI!!!,hate speech
"mau capek, sakit, tetep harus kerja. aku yo nangis bendino mikir anak2 cok gendeng a","udah stress banget, tetep kudu kuliah. aku yo pusing saben dino mikir tugas cok gila tenan","meski lagi bokek parah, harus bayar kos. aku yo galau bendino mikir masa depan cok stress e","walau hujan deres, tetep musti berangkat. aku yo deg2an saben dino mikir macet cok parah banget","udah capek rapat, masih harus lembur. aku yo sebel bendino mikir deadline cok males tenan","mau sakit kepala, tetep kudu ngajar. aku yo bingung saben dino mikir murid2 cok ribet e",not hate speech
USER Eh btw sumpeh yaa gue tu dr semalem ngang ngong ttg boneka pelangi si kitty itu wkwkwk knp sih?? Masih mabok jeon jungkook wak ngegym g pake baju anak gemblung bikin mamak nya jejeritan😂😂😂😂,"Wah gila sumpah dari kemarin kepikiran terus soal drama Korea yang itu lho, kenapa ya? Masih terhanyut sama si oppa yang ngomong bahasa Jawa campur Inggris bikin emak-emak pada heboh 😂😂😂😂",Astaga beneran nih dari tadi malem mikirin video kucing lucu yang viral itu wkwkwk apa sih sebabnya?? Masih gemes sama tingkah si meong yang manja banget bikin netizen pada gemas setengah mati 😂😂😂😂,"Ya ampun serius dari semalam ngga bisa move on dari lagu dangdut koplo itu, kenapa coba? Masih stuck sama si penyanyi yang goyang sambil nyanyi bahasa Jawa bikin bapak-bapak pada joget 😂😂😂😂",Duh bener-bener dari kemarin sore kepikiran mulu sama kuliner street food yang enak itu wkwkwk gimana ya? Masih ngidam sama si abang yang jualannya pake logat Jawa medok bikin pembeli pada ngantri panjang 😂😂😂😂,"Aduh serius nih dari malem tadi ngga lepas mikirin tutorial makeup yang hits itu, kenapa sih?? Masih terpana sama beauty guru yang ngomongnya campuran gitu bikin viewers pada pengen nyoba semua 😂😂😂😂",not hate speech
USER Hayok melek matane USER ojok sibuk koar koar dan jadi penjilat. Cek gak ketok goblok e.,Wis tau ndelok realita apa durung? Ojok mung ngomong doang terus jadi kacung. Ketok banget bodoh e.,"Coba pikir pake otak dikit, jangan cuma ikut-ikutan jadi antek. Keliatan banget gak punya pendirian e.","Sadar dikit lah posisi mu, ojok mung jadi tukang jilat terus. Gak iso mikir sendiri apa goblok?","Melek politik dikit sono, jangan sibuk nyembah-nyembah doang. Ketok pisan tolol e kok bangga.","Buka mata lebar-lebar, ojok malah dadi pembela buta. Gak sadar apa memang dasar dungu e.",hate speech
"USER USER Dasar dianya aja yg pekok, ngapain lepas hijab pake diumumin segala Caper bgt","Dasar bocah iku sing bodho, ngapain main game terus dipamerin nang medsos cari perhatian banget","Kampret iki orangnya aja sing goblok, ngapain ganti mobil mewah terus diposting di story sok kaya","Asli wong iku sing tolol, ngapain putus pacaran malah diceritain ke publik attention seeker poll","Dasar dia orangnya aja yg dungu, ngapain resign kerja terus dibikin konten YouTube dramatis banget","Njing iku anaknya aja sing edan, ngapain nikah muda malah dipublish dimana-mana pengen viral kali",hate speech
ni orang kocak bgt asu kayak lagi kobam https://t.co/PNy3rtFVNV,"Driver ojol iki goblok tenan cuk, nyetir kayak wong edan ae https://t.co/xyz123","Mahasiswa baru iki bocah tolol pol, tingkahnya kayak asu keracunan https://t.co/abc456","Wartawan tv iku bangsat tenan, ngomongnya kayak wong gila wes https://t.co/def789","Politikus anyar iki kontol banget sih, kelakuannya kayak monyet https://t.co/ghi012","Youtuber iku bego pol cuk, kontennya kayak sampah ae mbok https://t.co/jkl345",hate speech
USER Percuma mancung kalo lubang silit lo doyan di tusuk banh,Gak guna ayu nek kelakuan mu koyo bajingan terus cah,Sia-sia tampan yen perangai mu busuk kaya sampah ae mas,Mubazir pinter kalo otak mu dipake mikir jorok melulu dik,Percuma sugih nek hati mu reged koyo setan gitu lho,Gak manfaat alim kalo mulut mu doyan ngomong kasar ae bro,hate speech
USER Oh oknum.? Masa iya sebanyak itu oknum dasar PP pekok pekok,"Wah oknum lagi nih? Masa iya akeh banget oknum ning sekolahan, dasar guru-guru bodoh pekok","Lah oknum maneh? Mosok iya oknum rumah sakit podo akeh ngene, dasar dokter-dokter pekok banget","Oknum terus ya? Kok iso oknum kantor kelurahan akeh banget, dasar lurah pekok ora nduwe otak","Oh oknum wae? Mosok ta oknum di bank akeh tenan ngene, dasar karyawan pekok kabeh","Oknum maning? Masa oknum tukang ojol akeh banget koyok ngene, dasar driver pekok ora tau mikir",hate speech
USER Beritanya kok dibalik min... Seolah si menguni yg salah.. Bukannya laskar pemegang konci sorga yg melempari orang2 menguni??? Dasar admin pekok!!,Postinganmu kok ngaco banget sih... Kayak driver ojol sing salah.. Padahal penumpang arogan sing nyuruh-nyuruh terus??? Dasar content creator bodoh!!,Beritanya kok plin-plan gini min... Seakan pedagang kecil sing salah.. Bukannya oknum satpol PP sing ngrusak dagangan wong cilik??? Dasar media goblok!!,Artikelnya kok misleading banget... Kayak mahasiswa sing salah.. Padahal dosen killer sing ngasih nilai sembarangan??? Dasar jurnalis pekok!!,Liputan kok sepihak gini... Seolah warga biasa sing salah.. Bukannya aparat sing main hakim sendiri neng wong innocent??? Dasar reporter tolol!!,Newsnya kok bias banget min... Kayak warung makan sing salah.. Padahal tukang palak preman sing maksa bayar keamanan??? Dasar admin goblok!!,hate speech
"USER USER Gerombolan Mereka yg merengek dg perbanyak utang , Semua SDA di Nusantara menjadi nilai tanggungan nya. NKRI itu di mana letak nya dasar jancok","Kelompok sing nangis-nangis pengen subsidi terus, kabeh aset negara diobral murah marang asing. Pancasila ki ning endi dasare kontol","Gerombolan tukang demo sing minta-minta bantuan pemerintah, malah SDA kita dijual ke investor asing. Bhinneka Tunggal Ika ki apa gunane bangsat","Wong-wong sing teriak-teriak minta dana desa tambah, malah kekayaan alam daerah dieksploitasi perusahaan luar. Gotong royong ki ning endi anjing","Massa sing nuntut anggaran sosial gedhe, tapi tambang emas kita diserahke ke korporasi asing. UUD 1945 ki apa manfaate jancok","Rombongan demonstran sing koar-koar soal kesejahteraan rakyat, malah hutan kita digunduli sama perusahaan multinasional. Wawasan Nusantara ki ning ngendi dasare kampret",hate speech
USER Kmrin enak bener angkat isu yg dri si andi wijayanto  Eh skr narasinya bgni.  Hadeh  Dasar miduk pekok,"Kmrin mantep banget nyerang artis dangdut itu ya, eh saiki malah dadi bae karo dheweke. Hadeh dasar cangkem loro","Wingi seneng tenan golek masalah karo driver ojol, saiki malah pura-pura ngga tau. Dasar weteng gedhe pekok","Seminggu lalu semangat banget ngebahas skandal politikus itu, eh sekarang malah jilat ludah dewe. Hadeh dasar rai tebal pekok","Bulan lalu rajin tenan nyerang warung sebelah, saiki malah mangan kono. Dasar ora duwe pendirian pekok","Minggu kemarin heboh banget bahas drama influencer, eh saiki malah follow akun dheweke maneh. Hadeh dasar bchangut pekok",hate speech
pas baru mulai mlah ngantuk asu,lagi semangat nugas malah mati lampu njir,baru aja mood bagus eh ujan deres tenan,pas mau berangkat malah ban bocor deh,lagi enak-enak nonton tiba-tiba wifi lemot banget,baru siap-siap jalan malah ada tamu mendadak wes,not hate speech
USER emang dasar jamet lo yee anjing pake kabur lagi lo pada jancok,Wah dasar bocil lo goblok main game aja noob terus anjing,Emang dasare kunyuk lo ye bangsat kerja aja males mulu jancok,Dasar tukang kibul lo kontol janji aja ga bisa ditepati anjing,Lo emang sampah ye bangsat ngutang aja ga pernah bayar jancok,Dasar pengecut lo goblok diajak berantem malah lari anjing,hate speech
"USER USER USER USER USER gaada yg bilang hamil itu penyakit blok goblok, bajingan uteke tolol koyok celeng","Eh USER USER USER gaada sing ngomong game iku dosa blok goblok, bajingan otakmu kosong koyok kebo","USER USER siapa bilang kerja itu susah blok tolol, bangsat pikiranmu dangkal koyok babi","Lah USER USER USER mana ada yang ngomong sekolah itu mahal blok goblok, bajingan nalarmu lemot koyok wedus","USER USER USER ora ono sing kandha olahraga kuwi angel blok tolol, bangsat kepalamu kopong koyok sapi","Hey USER USER gaada yang bilang masak itu ribet blok goblok, bajingan mentalmu sampah koyok asu",hate speech
USER Nganggur.. Yg kampanya bapaknya.. Awokawoka.... Takut debat takut dialog.. Waduh Indonesia mau di bawa kemana...... Pak prabowo di larang kampanye.. Harus stay di rumah jaga kesehatan... Semua sudah di atur... Uh cinta rakyat ya yang turun ke rakyat... Ga leha leha saja... Pekok,Males banget nih dosen.. Yang ngajar cuma bacain slide doang.. Awokawoka.. Takut ditanya susah takut diskusi.. Waduh pendidikan mau dibawa kemana.. Bu guru dilarang ngajar tatap muka.. Harus stay di rumah jaga kesehatan katanya... Semua wis diatur.. Eh katanya cinta mahasiswa tapi ga pernah turun ke kelas.. Cuma leha-leha tok.. Pekok,Pemalas tenan nih RT.. Yang ronda malah tidur.. Awokawok.. Takut patroli takut keliling.. Waduh kampung arep dibawa nang endi.. Pak RT dilarang kegiatan.. Harus stay di rumah jaga protokol kesehatan.. Kabeh wis diatur semaunya.. Uh katanya sayang warga tapi ga pernah turun ke masyarakat.. Cuma santai-santai wae.. Pekok,Bengong wae nih camat.. Yang kerja bawahan semua.. Awokawok.. Takut meeting takut presentasi.. Waduh daerah ini mau dibawa kemana.. Bapak camat dilarang acara resmi.. Harus isolasi mandiri katanya.. Semua wis diatur sama atasannya.. Eh bilangnya peduli rakyat tapi ga pernah turun langsung.. Mung leha-leha tok.. Pekok,Gabut banget nih guru BK.. Yang konseling malah main HP.. Awokawoka.. Takut handle siswa nakal takut konfrontasi.. Waduh anak-anak mau dibimbing siapa.. Bu guru dilarang tatap muka sama siswa.. Harus jaga jarak sosial.. Kabeh wis diatur sekolah.. Katanya sayang anak didik tapi ga pernah turun ke kelas.. Cuma santai doang.. Pekok,Nganggur tenan nih kepala desa.. Yang urusin desa malah stafnya.. Awokawok.. Takut rapat takut sosialisasi.. Waduh desa iki arep dibawa nang endi.. Pak kades dilarang kumpul-kumpul.. Harus stay di kantor jaga kesehatan.. Semua wis diatur kabupaten.. Uh bilangnya cinta rakyat tapi ga pernah turun ke sawah.. Leha-leha mulu.. Pekok,hate speech
Prabowo gemoy santuy itu cuma keluar dari congor antek2 dan buzzer2nya yg ngga lebih dari propaganda kosong atau palsu.,Jokowi ramah merakyat iku mung metu saka cangkem antek-anteke lan buzzer-buzzere sing ora luwih saka propaganda palsu thok.,Ahok bersih anti korupsi kuwi cuma keluar dari congor pendukung-pendukunge sing ngomong ngawur propaganda kosong wae.,Anies santun religius iku mung saka omongane simpatisan lan tim suksese sing cuma nyebar hoax lan propaganda palsu.,Ganjar humble wong cilik kuwi cuma metu saka tutuke antek-anteke lan buzzer murahan sing nyebar propaganda bohong.,Ridwan Kamil inovatif milenial iku mung keluar saka congor tim medsos-e lan pendukunge sing ora luwih propaganda kosong tok.,hate speech
USER USER USER Hah bodoh Weh bodoh maksud gua centang birunya pekok. Itu dia kan langganan terus tiap bulan. Duit buat kesana kok malah ke goa goa. DASAR PEKOK BLOON..,"Weh goblok USER USER, nyari kerja kok malah main game terus. Duit buat bayar kos malah dipake gacha sono. DASAR PEKOK BODOH!","USER bodoh banget sih, beli HP mahal tapi sinyal aja lemot. Uang tabungan malah habis sia-sia. Weh PEKOK BLOON emang!","Hah USER goblok, ikut kursus driving kok malah nabrak terus. Duit les malah buang-buang wae. DASAR BODOH PEKOK!","USER USER pekok banget, order makanan online terus tapi ngeluh bokek. Gaji malah habis delivery sono. Weh BLOON tenan!","Bodoh USER, beli skincare mahal-mahal tapi jerawatan terus. Duit jajan malah sia-sia tok. DASAR PEKOK GOBLOK!",hate speech
"USER Biadap ni orang, gilak ga takut laknat Allah apa? Dasar boti asu jancok","Kurang ajar tenan iki wong, ora mikir dosa apa? Dasar bangsat kampret jancok","Brengsek banget ni orang, gak kapok kena azab apa? Dasar kontol asu bajingan","Ga tau diri tenan iki wong, ora wedi murka Gusti apa? Dasar memek jancok bangsat","Kelewatan banget ni orang, gak sadar balasan Tuhan apa? Dasar babi ngentot kampret","Keterlaluan tenan iki wong, ora mikir siksa kubur apa? Dasar anjing tolol jancok",hate speech
USER USER Ada org beneran minta bantuan malah di olok2. Hahahaa ketahuan sih ini emang aslinya gimna. Dasar pekok.,"Wah sing minta tolong malah diketawain ae, ketok banget asline kepiye orangnya. Dasar bodoh tenan.","Ada sing butuh pertolongan malah dicuekin gitu, hahaha keliatan deh nature aslinya piye. Dasar bengok.","Wong lagi susah minta bantuan malah dijadiin bahan guyon, ketahuan banget sih watak asline kaya apa. Dasar goblok.","Lagi kesulitan minta support eh malah diledek, hahahaa obvious banget ini personalitynya gimana. Dasar tolol.","Orang butuh assistance malah di-bully, keliatan tho ini karakternya piye beneran. Dasar dungu tenan.",hate speech
Najis malah jy yang minta maaf sama moa asu harusnya lu pada ya bgst,Bangsat malah kowe sing nyalahke aku kontol harusnya awakmu iku sing minta maaf anjing,Tai kucing malah driver ojol sing disalahke babi harusnya penumpang asu iku sing tanggung jawab,Setan malah guru sing dikomplain bangsat harusnya bocah kurang ajar iku sing diomeli,Keparat malah tetangga sing dimarahin njing harusnya RT asu iku sing bertindak,Goblok malah karyawan sing kena semprot kontol harusnya bos tai iku sing evaluasi diri,hate speech
USER Kalau menurut gua itu 2 gol Ziyech (terlepas dari foul Bruno) harusnya bisa di antisipasi dgn mudah sama kiper sekelas Onana... Tapi golnya malah konyol asu,"Menurut aku pertunjukan tari Saman kemarin kurang maksimal, mestinya bisa lebih apik karo koordinasi sing luwih becik... Tapi malah dadine acak-acakan asu","Kalau gua liat masakan rendang ibuku tadi agak asin, harusnya bisa diatur bumbu karo rasa sing pas... Tapi malah jadi keasinan asu",Menurutku film Indonesia sing anyar iku plot-nya bisa dikembangkan luwih menarik karo karakter sing kuat... Tapi ceritanya malah boring asu,"Gua rasa tim futsal kampus kemarin bisa main lebih bagus, mestinya formasi karo passing-e luwih rapi... Tapi malah main sembarangan asu","Kalau menurut aku konser musik daerah wingi bisa lebih meriah, harusnya sound system karo lighting-e luwih apik... Tapi malah jadi sepi asu",not hate speech
USER USER USER Ini bukan masalah diadu domba atau tidak dasar memang rakyatnya aja banyak yg pekok cukup dikasih bansos sama makan gratis udah cukup mental pemgemis ini loh yg dipiara sama penguasa biar posisi dan garong bisa aman,"Wes jelas kok, netizen Indonesia ki akeh sing gampang ketipu hoax tok udah seneng, dikeki konten receh wae udah happy mental budak digital iki sing dipelihara influencer biar endorsan tetep laris","Lah iya mahasiswa jaman saiki tuh banyak yang males mikir, dikasih tugas copas doang udah bangga mental instant iki loh yang dirawat dosen biar nilai bagus tanpa usaha","Mosok driver ojol kok gampang banget dipermainke sama platform, dikeki bonus kecil wae udah seneng mental kere iki sing dimanfaatke perusahaan biar tetep mau kerja murah","Asu tenan pemain mobile legend Indonesia tuh banyak yang noob parah, dikasih skin gratis dikit udah merasa pro mental bocah iki yang dipuasin developer biar tetep beli diamond","Hadeh buruh pabrik kok gampang diboongin sama mandor, dikeki lembur dikit udah diem mental budak iki loh yang dipelihara boss biar gak pernah demo",hate speech
"USER USER USER wong gendeng juga kalo kalian ga nolongin muslim Rohingya, kan sesama sodara seiman.","Dasar bocah edan, kok malah nonton drakor terus pas lagi bulan puasa, kan kudu fokus ibadah.","Wong gila tenan iki, malah nyoblos partai kafir padahal harusnya milih pemimpin yang seagama.","Bener-bener orang goblok sih, masa ngurusin K-pop mulu tapi acuh sama saudara sesama muslim di Palestina.","Dasar manusia tolol, sibuk ngikutin western culture tapi lupa sama kewajiban sebagai umat Islam.","Wong bodoh banget nih, lebih peduli sama artis Korea daripada nasib umat Islam yang dizalimi di Xinjiang.",hate speech
