kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"USER Baru kalo ini ada Capres bgtu bodoh bgtu juga Cawapres nya lebih Guoblok lagi, Pemilu bukannya kampanye malah alasan akhir pekan, kenapa tercium bau Yg bgtu busuk ya, Sok Kerja pdhl ngumpet dari Masyarakat , Calon apaan kyk gini, Sontoloyo emang","USER Lah iki ana Capres kok sebodoh iki, Cawapres-e malah luwih goblok maneh. Pemilu bukannya kampanye, malah ngarang alasan akhir pekan. Kok nganti kecium ambune sing busuk ngono yo. Sok kerja padahal mung ngumpet saka masyarakat. Calon model ngene apaan, sontoloyo tenan.","USER Serius, Capres-nya bego parah, Cawapres-nya malah tambah goblok. Pemilu lho, bukannya kampanye malah alesan weekend. Kenapa kok mambu busuk ngene ya. Sok kerja, padahal ndelik wae saka masyarakat. Calon opo iki, sontoloyo.","USER Capres model ngene bodoh banget, Cawapres-e malah luwih goblok. Pemilu kok ora kampanye, malah gawe-gawe alesan akhir pekan. Kok nganti kecium ambune sing busuk ngono. Sok kerja, padahal ngumpet saka wong-wong. Calon apaan sih, sontoloyo.","USER Baru liat ada Capres sebego ini, Cawapres-nya malah lebih goblok lagi. Pemilu bukannya kampanye, malah alasan akhir pekan wae. Kenapa kok ambune busuk banget ya. Sok kerja padahal ngilang saka masyarakat. Calon apa coba kayak gini, sontoloyo.","USER Iki piye, Capres-e bodoh ngono, Cawapres-e luwih goblok maning. Pemilu dudu kampanye malah ngarang alesan weekend, nganti kecium ambu busuk. Sok kerja, padahal mung ndelik saka masyarakat. Calon opo kok ngene, sontoloyo pisan.",hate speech
di tengah permasalahan yang pelik ini kenapa dah tu sontoloyo malah muncul di mimpi saya??!! nambahi masalah hidup aja guguuuukkkk,"di tengah masalah ruwet iki, kok yo tuh sontoloyo malah nongol nang mimpiku??!! nambahi masalah urip wae, guguuukkk","pas urip lagi mumet abot banget, kenapa si sontoloyo muncul ning mimpi aku??!! mung nambah masalah thok, gugukkk!","lagi kebak permasalahan pelik, kok arep-arepe sontoloyo mlebu mimpiku??!! nambahi beban urip ae, guguuuuk","di saat kondisi ruwet ngene, tuh sontoloyo malah teka neng mimpiku??!! nambahi masalah hidup tok, guguk!","masalahku wis numpuk, kok si sontoloyo iso muncul nang mimpi saya??!! nambah-nambahi urip wae, gugukkkk",hate speech
Jancok ngapain ngotot sawit si USER USER,"Jancok, kok iseh ngotot sawit, si USER USER?","Cok, ngopo koe tetep ngeyel sawit, USER USER?","Jancok, ngapain kamu ngoyo terus soal sawit, si USER USER.","Jancok, kowe ngopo kok ngotot wae perkara sawit, USER USER?","Jancok, ngopo sih kudu ngotot soal sawit, si USER USER?",not hate speech
“ohhh member svt hubungannya deket bgt akrab mereka udah kaya saudara” “eh tapi kalo minwon sih kayanya gak deket ya mereka bahkan kaya gak peduli satu sama lain” ooo entut jaran,"ohhh member svt tuh pada deket bgt, akrabnya udah kayak sodara sendiri; tapi kalo MinWon kayanya nggak deket, malah kek nggak peduli satu sama lain. ooo entut jaran","ohhh hubungan member svt deket banget, akrab pol kaya dulur; eh nanging kalo MinWon kok ora kaya ngono, kesannya ra peduli satu sama lain. ooo entut jaran","ohhh member svt mah kompak, deket bener sampe akrab kaya saudara; tapi MinWon rasane ora deket, kaya bodo amat wae karo satu sama lain. ooo entut jaran","ohhh kalo liat member svt, kedeketan mereka wis kayak dulur kabeh, akrab tenan; tapi MinWon kayake ora, malah ra ngopeni satu sama lain. ooo entut jaran","ohhh member svt emang pada deket, akrabnya uwis kaya saudara; eh tapi MinWon kok rasanya nggak segitu deketnya, kaya nggak pedulian antarane wong loro kuwi. ooo entut jaran",not hate speech
USER Ingat2 lah nama dan wajah panitianya dek. Suatu saat jika kamu mendapatkan medali emas sabetno nang matane 🤣,"USER Eling-eling jeneng lan raine panitiané, dek. Mengko nek kowe entuk medali emas, sabetno neng mripaté 🤣","USER Catet yo nama karo wajah panitianya, dek. Kapan kamu dapet medali emas, tuthukno neng matane 🤣","USER Apalin wae nama sama muka panitianya, dek. Kapan kowe oleh medali emas, pethokno nang mripaté 🤣","USER Ojo lali jeneng lan raine panitia iku diinget, dek. Yen kowe menang medali emas, langsung sabetno neng matane 🤣","USER Hafalin dulu nama dan rupane panitiané, dek. Suatu saat pas kamu pegang medali emas, keplakno neng mripaté 🤣",hate speech
USER USER Benar bro israel itu emang teroris bajingan sontoloyo,,,,,,hate speech
Jancok asu FAK JIHOON SG BENER AE KOE NYUK,"JANCOK ASU, FAK JIHOON SG, BENER AE KOE NYUK","FAK JIHOON SG, JANCOK ASU, KOE BENER AE, NYUK","JIHOON SG, JANCOK ASU, FAK, KOE BENER AE NYUK","COK ASU, FAK JIHOON SG, KOWE BENER AE, NYUK","JANCOK TENAN ASU, FAK JIHOON SG, BENER AE KOWE, NYUK",hate speech
USER USER itu kyk silit nder cm salah posisi aja,"USER USER itu kayak silit, cuma salah posisi doang","USER USER kuwi persis silit, mung salah panggonane tok","USER USER mirip silit bgt, cm letaknya aja yang keliru","USER USER iki ra beda karo silit, mung salah tempat wae","USER USER bentuknya kyk silit, cuman salah taruhane",not hate speech
USER Jancok nya pasti pas bagian Cok agak gimana gitu,"USER, jancok-nya itu pas bagian ""cok"" kok rasane agak gimana gitu.","Jancok-e USER pas part ""cok"" kuwi kerasa ora sreg, gimana gitu.","Bagian ""cok"" dari USER, jancok-nya kok rada aneh gimana gitu.","Nek USER, jancok-nya pas ""cok"" kae kok koyok ngeganjel sethithik, gimana gitu.","Menurutku jancok-nya USER, pas di ""cok"" iku rasane mbuh piye, agak gimana gitu.",not hate speech
raski asu dari yang paling asu https://t.co/ThhfVGjcij,"raski asu, paling asu pokoke https://t.co/ThhfVGjcij","asu tenan si raski, dari yang paling asu https://t.co/ThhfVGjcij","raski pancen asu, sing paling asu https://t.co/ThhfVGjcij","paling asu ya raski iki, asu pol https://t.co/ThhfVGjcij","raski emang asu paling asu, ora ono tandingane https://t.co/ThhfVGjcij",hate speech
USER Sendirian kok bilang oposisi.. Umbelmu molor Kuwi sisi ooooo dasar janggar cah pekok kwadrattt,"USER dewekan tok kok ngaku oposisi... umbelmu mlorot kuwi, oooo, dhasar wong janggar, bocah pekok kuadrat!","Kowe siji wae kok bilang oposisi, USER. Umbelmu molor kuwi, ooooo, dasar janggar, cah pekok kuadrattt!","Sendiri wae kok klaim oposisi, USER; kuwi umbelmu mbleber, oooo, dhasar janggar, cah pekok kuadrat!","USER, dewekan wae kok gaya-gayaan ngomong oposisi. Irungmu umbelan mlorot, oooo, dhasar janggar, bocah pekok kuadrattt.","Sak uwong kok ngaku oposisi, USER? Kuwi umbelmu mblobor, oooo, dhasar janggar, cah pekok kuadrat!",hate speech
USER Paling ujung2nya klarifikasi terus damai 😒😒😒 dasar pekok!,"USER Ujung-ujunge klarifikasi tok, terus damai wae 😒 dasar pekok!","USER Paling ujung-ujungnya ya klarifikasi lagi, abis itu damai 😒 dasar pekok!","USER Ujung2ne mesthi klarifikasi terus, ending-e damai 😒 dasar pekok!","USER Paling pungkasané mung klarifikasi, terus damai 😒 dasar pekok!","USER Ujung-ujungé klarifikasi mulu, akhirnya tetep damai 😒 dasar pekok!",hate speech
"Denger sound genshin jadi pengen maen lgi, tapi!!! PAS MAEN NGANTUK ASU","Dengerin sound Genshin jadi pengen maen lagi, tapi pas mulai maen malah ngantuk, asu.","Baru denger BGM Genshin langsung kepengin maen maneh, eh giliran maen yo ngantuk wae, asu tenan.","Sound Genshin kedengeran, auto pengen ngegame lgi; tapi pas ngegame kok ngantuk pol, asu.","Tiap denger OST Genshin rasane pingin main maneh, nanging pas main malah meh turu, asu.","Denger sound Genshin bikin kepengin maen maneh, tapi begitu maen langsung ngantuk rek, asu.",not hate speech
capek banget tauk nagihin duit bisa gendeng sendiri aku huhuhu,"Capek pol sumpah nagih duit mulu, aku iso gendeng dewe, huhu.","Lelah banget rek nagih-nagih duit terus, aku bisa edan dewe, huhuhu.","Wes kesel tenan nagihin duit, aku meh gendeng dewe iki, hiks.","Capek sakjane, nagih utang terus kok yo, iso gendeng aku dewe, huuu.","Capee banget ya Allah nagih duit terus, aku nganti meh edan dewe, huhu.",not hate speech
aku jadi duta sampo lain? awalnya sih udah gendeng eh malah tambah gendeng,"aku kok dijadiin duta sampo lain? dari awal wis gendeng, saiki malah luwih gendeng","jadi aku duta sampo sebelah nih? awalnya aja udah gendeng, eh terus tambah gendeng","aku diangkat jadi duta sampo lain? awal wae wis gendeng, saiki malah makin gendeng","lah kok aku jadi duta sampo lain? sejak awal wis gendeng, ujung-ujunge tambah gendeng","serius aku duta sampo lain? awal udah gendeng, saiki yo tambah gendeng",not hate speech
Jancok timing matlisnya jelek banget ya Tuhan aku harus apa....,"Jancok, timing matlisnya elek pol, ya Tuhan, aku kudu piye iki...","Cok, jadwal matlis-e amburadul tenan, ya Tuhan, aku harus gimana...","Jancuk, timing matlis iki jelek banget, ya Allah, aku kudu apa saiki...","Asu, timing matlisnya kok parah ngene, ya Tuhan, aku kudu piye...","Jancok, waktu matlisnya rusak banget, ya Gusti Allah, aku kudu ngapa iki...",not hate speech
"USER Tolol gapunya otakkkk ya kalo lebih sayang bella gausah nikahin ira lah jancok atau ceraikan dlu, itu pasti dia yg suka jadi pihak selingkuhan makanya berasumsi kaya gitu tobat lo setan coba lo dipihak istri sah ga mungkin lo bisa ngetik kek gt dasar tolol","USER tolol, otak mana? kalo lo lebih sayang Bella ya gausah nikahin Ira, jancok, atau ceraiin dulu; itu pasti dia emang hobi jadi pihak selingkuhan makanya sotoy gitu; tobat lo setan, coba lo di posisi istri sah, ga bakal bisa ngetik kek gitu, dasar tolol.","Eh USER, bego banget sih, gapunya otak; kalo sayang Bella rausah nikah sama Ira, jancok, mending cerai dulu; emang dia seneng jadi selingkuhan makanya ngomong ngaco; tobat gih setan, kalo lo di pihak istri sah pasti ra bakal berani ngetik gitu, dasar goblok.","USER, goblok pol, otakmu kosong; kalo lebih cinta Bella ya jangan nikahin Ira dulu, cok, ceraiin dulu sana; itu jelas dia suka jadi selingkuhan makanya berasumsi kek gitu; tobat woy setan, coba kowe di posisi istri sah, ora mungkin ngetik gitu, dasar tolol.","USER tolol, mikir pake otak lah; lebih sayang Bella? ya udah jangan kawin sama Ira, jancuk, atau pisahin dulu; dia emang demen jadi pihak selingkuh makanya bacot begitu; tobat lo setan, kalo lo di pihak istri resmi ga bakal ngetik kek gt, dasar bego.","USER, ndasmu kopong, tolol; kalo emang condong ke Bella ya ga usah nikahin Ira, jancok, cerai dulu sana; pasti dia yang hobi jadi selingkuhan makanya sotoy begitu; tobat, asu, coba lo di posisi bojo sah, ora iso ngetik kaya gitu, dasar goblok.",hate speech
"USER gpp neng, yg penting jangan lumpuhkan lah ingatanku jika itu tentang diaaaaaaaa......🎤🎤🎤 ntar dikira gendeng 😭😭","USER gpp neng, sing penting ojo nganti elinganku dilumpuhke nek itu tentang diaaaaaaaa 🎤🎤🎤 ntar dikiro gendeng 😭😭","USER ra popo neng, pokok e aja dilumpuhin ingatanku kalo bahas diaaaaaaa... 🎤🎤 nanti disangka gendeng 😭😭","USER gpp, neng; yg penting ojo nganti elinganku dilumpuhke nek soal diaaaaa 🎤🎤🎤 mengko malah dikira edan 😭😭","USER santai wae neng, asal ojo lumpuhkan lah memoriku kalo itu tentang diaaaaaa 🎤🎤 ntar dibilang gendeng 😭😭","USER ora opo-opo, neng; sing penting aja sampe ingatanku dilumpuhin nek ngomongin diaaaaa... 🎤🎤🎤 mengko disangkane aku gendeng 😭😭",not hate speech
"USER USER USER Beginilah kalo dilahirkan dr silit babi,gedenya ya jd laknat sprt ini","USER USER USER Gini nih nek dilairke saka silit babi, gedeanmu ya jd laknat koyok ngene.","USER USER USER Pantesan kowe ngene, lahir soko silit babi, tuwomu yo mung dadi laknat.","USER USER USER Inilah hasil lahir dr silit babi, tambah gede ya tetep laknat koyok ngene.","USER USER USER Ora kaget, wong laire saking silit babi, gede yo kebentuk dadi laknat ngono.","USER USER USER Beginian akibatmu nek metu soko silit babi, gedemu ya cuma laknat tok.",hate speech
USER Yg dimaksud si jurnal gendeng siapa sih?,USER Yang dimaksud si jurnal gendeng itu siapa sih?,USER Maksudmu si jurnal gendheng kuwi sopo to?,USER Iki sing kowe maksud “si jurnal gendeng” kuwi sapa?,"USER Sing kok kowe sebut “jurnal gendheng” kuwi sapa, lho?",USER Lha sing dimaksud “jurnal edan” kuwi sopo sih?,not hate speech
"USER Picek mata dan nurani, dasar pendukung israHELL","USER Picek matamu lan nuranimu, dasar pendukung israHELL","USER Matamu karo atimu wis picek, pantes wae kowe pendukung israHELL","USER Picek batinmu lan mata, pantes wae fanboy israHELL","USER Nurani ra ana, matamu yo picek; emang antek israHELL","USER Atimu wes picek bareng matamu, jebul sampeyan budak israHELL",hate speech
Ah memek twitter gw ngelag lagi asu,"Ah memek, Twitter gw ngelag mulu, asu.","Memek tenan, Twitter iki ngelag maning, asu.","Ah memek, Twitter ra iso mlaku bener, ngelag maning, asu.","Memek, Twitter gue lemot pol, ngelag terus wae, asu.","Ah memek, Twitter kok yo ngelag maning wae, asu.",not hate speech
"-rek takok,alasan kalian nge ghosting iku opo se cok jancok? gak iso ta ngomong terus terang ngono? Opo ancen pecundang ? Ancok i","Rek, tak takok, alesanmu pada nge-ghosting kuwi opo sih, cok jancok? Ora iso ta ngomong blak-blakan wae? Pancen kowe kabeh pecundang? Ancok!","Hei rek, kenopo kok kalian ghosting ngono, jancok? Gak iso ta ngomong terus terang? Opo pancen pecundang kabeh? Ancok i.","Rek, tak tanya, alasan kalian pada ngeghosting kuwi opo se, cok? Kok ra wani ngomong jujur? Pancen kowe-kowe iki pecundang, jancok. Ancok!","Cok jancok, rek, opo alesanmu kok iso nge-ghosting ngene? Ora iso ngomong langsung wae ta? Memang pecundang kabeh yo? Ancok!","Rek, ngopo kok pada ghosting, jancok? Ra iso ta ngomong terang-terangan ngono? Opo tenan kowe kabeh mung pecundang? Ancok i.",hate speech
"Astagfirullah ga kebayang syoknya gimana. Syukurlah masih selamat.   Dasar bule gila, di negara orang semaunya banget jancok😄","Astaghfirullah, ora kebayang kageté piye. Syukurlah isih selamet. Dasar bule edan, neng negara wong liya sak karepmu banget, jancuk!","Astaghfirullah, ga kebayang seberapa syok. Alhamdulillah masih selamet. Bule gila, di negeri orang maunya dhewe, jancok!","Ya Allah, ga iso kebayang syoké. Syukur alhamdulillah masih selamat. Dasar bule edan, numpang neng negara orang kok sak seenake dhewe, jancuk!","Astagfirullah, ga kebayang parahnya kaget. Untung isih slamet. Bule gila, di negara wong liya semaunya tok, jancok 😒","Astaghfirullah, sampe ora nutut mikir syoknya. Syukurlah masih selamat. Dasar bule edan, neng negara orang karepmu dhewe wae, jancuk!",hate speech
USER Pantesan aja kudanil hanya punya rasa dn nafsu ga punya akal ga ASU saja sekalian.,"USER Pantes wae, kudanil cuma nduwe rasa lan nafsu, ora nduwe akal, yo wis ASU sekalian.","USER Maklum, kudanil itu cuma punya rasa sama nafsu, otak ra ana, sekalian wae ASU.","USER Pantesan, kaya kudanil: mung rasa karo nafsu, akal ora ono, ASU wae sekalian.","USER Ya pantes, kudanil cuma modal rasa lan nafsu, akal ora nduwe, dadi ASU sekalian.","USER Pantesan wae, kudanil cuma ana rasane karo napsu, akal ra nduwe, wis ASU sekalian.",hate speech
"USER USER Efek UU kesehatan yg baru, gemblung bener aleg yg lolosin, suruh sebar di rumah mereka aja dulu. Kalau terbukti baru sebqr tempat lain.","USER USER Efek UU kesehatan anyar iki, pekok tenan para aleg sing ngesahin, cobanen nyebar nang omahe mereka dhisik. Wis kebukti baru nyebar neng panggonan liya.","USER USER Gara2 UU kesehatan baru, gemblung pol tuh aleg yg ngelolosin, suruh nyebar di rumah mereka dulu wae. Kalau udah jelas baru sebar ke tempat lain.","USER USER Dampak UU kesehatan anyar, keblinger bgt aleg sing meloloskan, mending test sebar neng omah-e dhewe dhisik. Nek wis terbukti baru nyebar ning liya-liyane.","USER USER Akibat UU kesehatan baru, pekok bener para wakil rakyat sing ngiyain, suruh sebar nang rumahnya dhewe dulu, yo. Sakwise valid baru nyebar nang lokasi liyane.","USER USER Efek UU kesehatan yang baru, ndlogok iki para aleg sing setuju, biar nyebar di rumah mereka aja sik. Kalau sudah kebukti baru nyebar ke tempat lain.",hate speech
"Jika otak menjadi rusak ,,maka hidupnya terbolak balik Orang kafir yg cerdas aja ,,walau itu sifat Tuhan, di musuhi.. 😜😜🤣🤣 WAHABI GENDENG KABEH","Kalau otak wis rusak, hidup jadi kebolak-balik. Wong kafir sing pinter wae, padahal kuwi sifat Tuhan, isih wae dimusuhi. WAHABI gendeng kabeh 😜🤣","Jika otak rusak, uripé malah kebalik-balik; orang kafir yang cerdas pun, walau itu sifat Tuhan, tetep dimusuhi. WAHABI GENDENG KABEH 🤣","Saat otak dadi rusak, hidup jadi kebolak-balik. Wong kafir pinter aja, meski kuwi sifaté Tuhan, kok isih dimusuhi. WAHABI gendeng kabeh 😜","Begitu otak rusak, urip dadi mbalik-mbalik; orang kafir sing cerdas, walau kuwi sifat Gusti Allah, tetep wae dimusuhi. WAHABI GENDENG KABEH 🤣","Nek otak wis rusak, hidupé malah terbolak-balik. Orang kafir yang pinter aja, padahal kuwi sifat Tuhan, tetep dimusuhi. WAHABI gendeng kabeh",hate speech
Disini kalau masih ada yg maksa minta parkir ucapkan jancok picek a matamu gratis cok asu.,"Di sini kalau masih ada yang maksa minta parkir, langsung bilang: jancok, picek ae matamu, gratis iki cok, asu!","Kene nek isih ana sing maksa tarik parkir, koen jawab: jancok, matamu picek, iki gratis cok asu.","Disini kalo ada tukang parkir maksa, ucapno: jancok, picek matamu, parkir iki gratis, cok asu.","Kalau di sini masih ada yg maksa2 minta duit parkir, semprot wae: jancok, matamu picek, gratis iki cok, asu.","Sini, nek isih ana sing ngotot minta duit parkir, bilang wae: jancok, picek ae matamu, iki gratis cok asu.",hate speech
"babi, inimah listrik gua cpt abis mati listrik bentar trs nyala lagi mati lagi nyala lagi kontol","babi, ini mah listrik gua cepet banget abis, mati bentar trs nyala maneh, mati maneh nyala maneh, kontol","babi, listrik gua iki ra jelas, bentar mati terus urip maneh, mati maneh urip maneh, kontol","babi, iki mah token listrik gua cepet entek, mati sedelok trs nyala maneh, mati maneh nyala maneh, kontol","babi, dari tadi listrik gua wes on-off wae, mati sebentar terus urip maneh, mati maneh urip maneh, kontol","babi, sumpah listrik gua kok ra bener, mati sakedap terus nyala maneh, mati maneh nyala maneh, kontol",not hate speech
USER Dasar otak pekok dan sdh hilangnya rasa malu...,"USER Dasar otakmu pekok, wis ilang rasa isinmu.","USER Emang ndasmu pekok, sdh ga punya rasa malu sama sekali.","USER Otak pekok kok, wis ora nduwe isin blas.","USER Goblok tenan otakmu, rasa malumu wis sirna.","USER Dasar wong ra iso mikir, sdh hilang rasa isine.",hate speech
"Ga masuk akal brooooo, overhead 30 juta / bulan, tp income masuk baru bulan ke 4. Wkwwkwk kuentirrr iki lek itungan gendeng, gendeng tenanan.","Ora masuk akal brooo, overhead 30 juta sebulan, tapi income anyar mlebu neng bulan kaping 4. Wkwkwk kuentirrr iki, lek itungane edan, edan tenanan.","Nggak make sense rek, overhead 30jt/bulan, tapi pemasukan baru muncul wulan ke-4. Wkwwkwk kuentir iki, yen diitung gendeng, gendeng pol.","Ra logis coy, overhead 30 juta per bulan, nanging duit mlebu anyar ing bulan papat. Wkwk kuentirrr iki, nek hitungane edan, edan temenan.","Kok ora nyandak akal ya bro, overhead 30jt sabulan, tapi income mlebu pisanan ning wulan kaping 4. Wkwwkwk kuentir iki, lek itungan ngono gendheng, gendheng tenanan.","Gak make sense blas, overhead 30 juta/bulan, nanging pemasukan anyar tekan bulan keempat. Wkwkwk kuentirrr iki, nek itungane gendeng, gendeng beneran.",not hate speech
